Country Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
MYS,0.0251463366,0.026753974,0.0266876554,0.0292417097,0.0286016941,0.0278692698,0.0310897732,0.0307041144,0.0300692534,0.032610569,0.0316474295,0.0331451941,0.0345786357,0.0351275206,0.0371036983,0.0381819606,0.0368569684,0.0370413661,0.0374833083,0.0382514191,0.039126297,0.0400211848,0.0409365403,0.0418728317,0.0428305377,0.0438101481,0.0448121639,0.0458370977,0.0468854734,0.0479578274,0.0490547081,0.0501766763,0.051324306,0.052498184,0.0536989106,0.0549271,0.0561833803,0.0574683939,0.0587827981,0.060127265,0.0615024823,0.0629091532,0.0643479972,0.0658197501,0.0673251646,0.0688650107,0.0704400757,0.0720511653,0.0736991033,0.0753847326,0.0771089152
NAC,0.1219742719,0.1286734885,0.1364856715,0.1410082643,0.1416611571,0.1414523482,0.1424967909,0.1443196874,0.1472663082,0.1575428765,0.1571748794,0.1559872866,0.1560040525,0.1550360617,0.1569246598,0.1606872415,0.1640556409,0.1634119113,0.1623287633,0.163218797,0.163218797,0.163218797,0.163218797,0.163218797,0.163218797,0.163218797,0.163218797,0.163218797,0.163218797,0.163218797,0.163218797,0.163218797,0.163218797,0.163218797,0.163218797,0.163218797,0.163218797,0.163218797,0.163218797,0.163218797,0.163218797,0.163218797,0.163218797,0.163218797,0.163218797,0.163218797,0.163218797,0.163218797,0.163218797,0.163218797,0.163218797
NAM,0.0963792515,0.0953211975,0.0973386574,0.0987848473,0.1018727589,0.1019230366,0.1013995361,0.1071633053,0.0991801167,0.0904967022,0.0972781372,0.0983193302,0.0926659298,0.0906448746,0.0840890884,0.0998109627,0.093223238,0.0872573948,0.0831428051,0.0849700546,0.0842545008,0.0835449728,0.08284142,0.0821437919,0.0814520388,0.080766111,0.0800859597,0.079411536,0.0787427919,0.0780796794,0.0774221511,0.0767701601,0.0761236596,0.0754826035,0.0748469458,0.0742166412,0.0735916445,0.0729719111,0.0723573967,0.0717480571,0.071143849,0.0705447291,0.0699506545,0.0693615828,0.0687774718,0.0681982797,0.0676239652,0.067054487,0.0664898047,0.0659298776,0.0653746658
NER,0.0469006205,0.0475814819,0.0485896921,0.0477954054,0.0501117468,0.0567636585,0.0580891418,0.0538838816,0.0522303343,0.0533016539,0.0502160501,0.0487324095,0.0430732203,0.0446635866,0.0445376825,0.0534746218,0.0453239059,0.0557411432,0.0528845072,0.056686306,0.0563936972,0.0561025988,0.0558130031,0.0555249022,0.0552382884,0.0549531542,0.0546694917,0.0543872935,0.054106552,0.0538272596,0.0535494089,0.0532729925,0.0529980028,0.0527244327,0.0524522747,0.0521815215,0.0519121659,0.0516442008,0.0513776188,0.0511124129,0.050848576,0.0505861009,0.0503249807,0.0500652085,0.0498067771,0.0495496797,0.0492939094,0.0490394594,0.0487863228,0.0485344929,0.048283963
NGA,0.0319738436,0.0318946958,0.0249064016,0.0505360937,0.046336832,0.0446591902,0.0425775146,0.0390997314,0.036958158,0.0358019733,0.0329653287,0.0332077932,0.0335984278,0.0342069316,0.0334840369,0.0358194971,0.0364773679,0.0375336528,0.0309069371,0.0302666044,0.0298931429,0.0298931429,0.0298931429,0.0298931429,0.0298931429,0.0298931429,0.0298931429,0.0298931429,0.0298931429,0.0298931429,0.0298931429,0.0298931429,0.0298931429,0.0298931429,0.0298931429,0.0298931429,0.0298931429,0.0298931429,0.0298931429,0.0298931429,0.0298931429,0.0298931429,0.0298931429,0.0298931429,0.0298931429,0.0298931429,0.0298931429,0.0298931429,0.0298931429,0.0298931429,0.0298931429
NIC,0.0523883677,0.0548459768,0.0573315907,0.0608317614,0.0605740404,0.0622468948,0.0635756493,0.0695643044,0.0716700697,0.0768584394,0.0771019173,0.0744982004,0.0748836899,0.076386919,0.0797716141,0.0796303225,0.0804877567,0.0833672619,0.0858646584,0.084039259,0.0861896234,0.0883950105,0.0906568282,0.0929765204,0.0953555681,0.0977954898,0.1002978434,0.1028642263,0.1054962767,0.1081956751,0.1109641446,0.1138034527,0.1167154119,0.1197018812,0.1227647671,0.125906025,0.125906025,0.125906025,0.125906025,0.125906025,0.125906025,0.125906025,0.125906025,0.125906025,0.125906025,0.125906025,0.125906025,0.125906025,0.125906025,0.125906025,0.125906025
NLD,0.0770687819,0.0805946636,0.0864911556,0.090565691,0.0911067963,0.0909671688,0.0908058071,0.0905291939,0.0927664948,0.0999291134,0.1015515518,0.1023353291,0.1053905964,0.105835619,0.1056706905,0.1032393837,0.102942524,0.101082983,0.100318222,0.1013031101,0.1029396813,0.1046026916,0.1062925681,0.1080097449,0.1097546631,0.1115277707,0.1133295232,0.1151603834,0.1170208215,0.1189113153,0.1208323504,0.1227844202,0.124768026,0.124768026,0.124768026,0.124768026,0.124768026,0.124768026,0.124768026,0.124768026,0.124768026,0.124768026,0.124768026,0.124768026,0.124768026,0.124768026,0.124768026,0.124768026,0.124768026,0.124768026,0.124768026
NOR,0.0771215487,0.0802202415,0.0900061893,0.0921471977,0.0882115746,0.0832839584,0.0791272211,0.0805085373,0.0796075296,0.0907431507,0.0890553188,0.0878868103,0.0877787876,0.0892953396,0.0934493351,0.1013146877,0.1059129524,0.1031589031,0.1002394581,0.1052134705,0.1066362924,0.1080783554,0.1095399196,0.1110212489,0.1125226105,0.1140442753,0.1155865178,0.1171496164,0.1187338531,0.1203395137,0.1219668879,0.1236162695,0.1252879559,0.1252879559,0.1252879559,0.1252879559,0.1252879559,0.1252879559,0.1252879559,0.1252879559,0.1252879559,0.1252879559,0.1252879559,0.1252879559,0.1252879559,0.1252879559,0.1252879559,0.1252879559,0.1252879559,0.1252879559,0.1252879559
NPL,0.0312598538,0.0380386233,0.0392991233,0.0384753466,0.0403734398,0.0394221067,0.035361805,0.0366484332,0.0380911303,0.0389314747,0.0435166264,0.0444234991,0.0449078512,0.0463011789,0.0507548285,0.0546615076,0.0542379808,0.0472173262,0.045284524,0.0444515085,0.0455623252,0.0467009005,0.0478679282,0.0490641192,0.0502902023,0.0515469245,0.0528350514,0.0541553678,0.0555086782,0.056895807,0.0583175993,0.0597749213,0.0612686609,0.0627997283,0.064369056,0.0659776004,0.0676263413,0.0693162832,0.0710484558,0.0728239144,0.0746437406,0.0765090432,0.0784209585,0.0803806516,0.0823893161,0.084448176,0.0865584856,0.0887215305,0.0909386287,0.0932111308,0.0955404214
NRU,0.1812374687,0.1550226688,0.131944294,0.0953113365,0.0657316685,0.1030554104,0.1241761684,0.2423068047,0.230041008,0.1231575871,0.126964016,0.0981177711,0.0921772385,0.094396801,0.0794534922,0.1373628521,0.1074993038,0.115623312,0.0863223171,0.0978171635,0.0944679893,0.0912334879,0.088109733,0.0850929328,0.0821794252,0.0793656735,0.0766482622,0.0740238927,0.0714893793,0.0690416454,0.0666777198,0.064394733,0.0621899136,0.0600605853,0.0580041634,0.0560181515,0.054100139,0.0522477975,0.0504588786,0.0487312107,0.0470626966,0.045451311,0.0438950979,0.0423921681,0.0409406973,0.0395389236,0.0381851454,0.0368777194,0.0356150585,0.0343956301,0.0332179538
NZL,0.074700222,0.075789361,0.0790045929,0.0772169209,0.0790090561,0.0827334881,0.0863841629,0.0832904434,0.0912382889,0.0962076378,0.0959277534,0.0951987362,0.0965163612,0.093601923,0.0940168381,0.0928344345,0.0923865223,0.0901967621,0.0921034622,0.0974117661,0.09882991,0.1002686996,0.1017284354,0.1032094225,0.10471197,0.1062363921,0.107783007,0.1093521379,0.1109441127,0.1125592637,0.1141979286,0.1158604495,0.1175471737,0.1192584538,0.120994647,0.1227561162,0.1245432292,0.1245432292,0.1245432292,0.1245432292,0.1245432292,0.1245432292,0.1245432292,0.1245432292,0.1245432292,0.1245432292,0.1245432292,0.1245432292,0.1245432292,0.1245432292,0.1245432292
OED,0.0934614488,0.0983849478,0.1026953807,0.1047367024,0.1044759651,0.1049181385,0.1055617242,0.1054663612,0.1074693881,0.1167140679,0.1156567476,0.1160574395,0.1173879906,0.1174759951,0.1187826137,0.1223592648,0.1241449163,0.1237050915,0.1234088849,0.1253246813,0.1253246813,0.1253246813,0.1253246813,0.1253246813,0.1253246813,0.1253246813,0.1253246813,0.1253246813,0.1253246813,0.1253246813,0.1253246813,0.1253246813,0.1253246813,0.1253246813,0.1253246813,0.1253246813,0.1253246813,0.1253246813,0.1253246813,0.1253246813,0.1253246813,0.1253246813,0.1253246813,0.1253246813,0.1253246813,0.1253246813,0.1253246813,0.1253246813,0.1253246813,0.1253246813,0.1253246813
OMN,0.0306354713,0.0308315206,0.0318044019,0.0317294717,0.0297564673,0.025871408,0.0231092191,0.024257648,0.0201222706,0.028300879,0.0282071519,0.0254776597,0.025522778,0.0279134297,0.0352693391,0.043044014,0.0435671568,0.0397070861,0.0410356855,0.0407190228,0.0416324408,0.0425663489,0.0435212065,0.0444974837,0.045495661,0.0465162297,0.0475596919,0.0486265613,0.049717363,0.0508326338,0.0519729225,0.0531387905,0.0543308115,0.0555495721,0.0567956723,0.0580697252,0.059372358,0.0607042118,0.0620659419,0.0634582187,0.0648817274,0.0663371685,0.0678252584,0.0693467294,0.0709023304,0.072492827,0.074119002,0.0757816556,0.0774816063,0.0792196907,0.0809967641
OSS,0.0463533269,0.0472373661,0.0491850063,0.0522340713,0.0502604523,0.0460686705,0.0429381339,0.0420372822,0.0383657806,0.0445946908,0.0402012129,0.0366276656,0.0362409503,0.0386337489,0.0405495831,0.0464184964,0.0486180753,0.0479009971,0.0456726682,0.0470652089,0.0466665394,0.0462712468,0.0458793025,0.0454906783,0.0451053459,0.0447232775,0.0443444455,0.0439688223,0.043596381,0.0432270944,0.0428609359,0.0424978789,0.0421378973,0.0417809649,0.041427056,0.0410761448,0.0407282061,0.0403832146,0.0400411454,0.0397019737,0.039365675,0.039032225,0.0387015995,0.0383737745,0.0380487264,0.0377264317,0.037406867,0.0370900092,0.0367758353,0.0364643227,0.0361554488
PAK,0.0288551998,0.0270667124,0.0282704878,0.0243137884,0.023472271,0.0270793724,0.0300717139,0.0313822842,0.0292312193,0.0261331201,0.0259675789,0.0234442639,0.0235939932,0.026028018,0.0272200799,0.0268711925,0.0289286923,0.0290229392,0.0320214486,0.0337992716,0.0337082476,0.0336174688,0.0335269344,0.0334366438,0.0333465964,0.0332567915,0.0331672285,0.0330779066,0.0329888253,0.0328999839,0.0328113818,0.0327230183,0.0326348927,0.0325470045,0.032459353,0.0323719375,0.0322847574,0.0321978121,0.032111101,0.0320246234,0.0319383786,0.0318523662,0.0317665854,0.0316810355,0.0315957161,0.0315106265,0.031425766,0.031341134,0.03125673,0.0311725533,0.0310886032
PAN,0.069129467,0.068341074,0.0696316957,0.0661838865,0.0699114799,0.0609434938,0.0645193529,0.0692857409,0.0684644938,0.0699648428,0.0708509684,0.0659314489,0.0656412029,0.0665125561,0.0692144489,0.068090291,0.0732181311,0.0690812922,0.0728005838,0.0758405781,0.0760252656,0.0762104029,0.076395991,0.0765820311,0.0767685242,0.0769554714,0.077142874,0.0773307328,0.0775190492,0.0777078241,0.0778970588,0.0780867543,0.0782769117,0.0784675322,0.0786586169,0.0788501669,0.0790421834,0.0792346675,0.0794276203,0.079621043,0.0798149367,0.0800093026,0.0802041419,0.0803994556,0.0805952449,0.080791511,0.0809882551,0.0811854783,0.0813831817,0.0815813666,0.0817800342
PER,0.0441482639,0.0472161007,0.0493902206,0.0458695984,0.0442970943,0.0466595268,0.044095645,0.0442612123,0.0451443434,0.0497619247,0.0471548748,0.0453341627,0.0474023867,0.0476035166,0.04978508,0.0497963047,0.0497274113,0.0491776848,0.0519757748,0.0521506882,0.0524819984,0.0528154135,0.0531509467,0.0534886115,0.0538284215,0.0541703902,0.0545145315,0.0548608591,0.0552093869,0.0555601289,0.0559130991,0.0562683117,0.0566257809,0.0569855212,0.0573475468,0.0577118724,0.0580785125,0.0584474818,0.0588187952,0.0591924676,0.0595685138,0.059946949,0.0603277885,0.0607110473,0.061096741,0.061484885,0.0618754948,0.0622685862,0.0626641748,0.0630622766,0.0634629075
PHL,0.0305511928,0.0284775901,0.0263767314,0.030766356,0.0304685569,0.0374253011,0.0377762771,0.0375318241,0.038631587,0.0416451931,0.041310792,0.0402518606,0.041770916,0.0427408791,0.0370313644,0.0389827442,0.0395484376,0.03960428,0.0395381904,0.0407676649,0.041554456,0.0423564318,0.0431738852,0.0440071149,0.0448564255,0.0457221272,0.0466045364,0.0475039757,0.0484207735,0.049355265,0.0503077916,0.0512787014,0.0522683492,0.0532770965,0.0543053121,0.0553533716,0.056421658,0.0575105617,0.0586204806,0.0597518202,0.060904994,0.0620804234,0.0632785378,0.0644997751,0.0657445815,0.067013412,0.0683067301,0.0696250085,0.0709687288,0.0723383821,0.0737344689
PLW,0.0887392807,0.078959136,0.0801948452,0.0902106476,0.0997902298,0.0934274673,0.0966567612,0.0985682011,0.0944878292,0.1030606079,0.1154552078,0.1081779194,0.1158289433,0.1206837177,0.121215744,0.1143467426,0.121238575,0.1204422569,0.1084888458,0.1515048885,0.1515048885,0.1515048885,0.1515048885,0.1515048885,0.1515048885,0.1515048885,0.1515048885,0.1515048885,0.1515048885,0.1515048885,0.1515048885,0.1515048885,0.1515048885,0.1515048885,0.1515048885,0.1515048885,0.1515048885,0.1515048885,0.1515048885,0.1515048885,0.1515048885,0.1515048885,0.1515048885,0.1515048885,0.1515048885,0.1515048885,0.1515048885,0.1515048885,0.1515048885,0.1515048885,0.1515048885
PNG,0.020184176,0.023006382,0.0277562952,0.0245314884,0.0259372902,0.0244874048,0.0242600322,0.0242102098,0.0213526058,0.0232937527,0.0210756016,0.0229397798,0.0266693544,0.0299727893,0.0327119088,0.0181881714,0.0233063054,0.0222970963,0.0226630354,0.0230036092,0.0230036092,0.0230036092,0.0230036092,0.0230036092,0.0230036092,0.0230036092,0.0230036092,0.0230036092,0.0230036092,0.0230036092,0.0230036092,0.0230036092,0.0230036092,0.0230036092,0.0230036092,0.0230036092,0.0230036092,0.0230036092,0.0230036092,0.0230036092,0.0230036092,0.0230036092,0.0230036092,0.0230036092,0.0230036092,0.0230036092,0.0230036092,0.0230036092,0.0230036092,0.0230036092,0.0230036092
POL,0.0528789568,0.0566721439,0.060672431,0.0595371294,0.0586845255,0.0580689144,0.0580280542,0.0587339211,0.0637592173,0.06587708,0.0641223288,0.062400856,0.0622393656,0.0641485739,0.0638664055,0.0639477158,0.0653473806,0.065601325,0.0632764196,0.0644682503,0.0650316764,0.0656000266,0.0661733439,0.0667516718,0.067335054,0.0679235348,0.0685171586,0.0691159705,0.0697200158,0.0703293401,0.0709439897,0.0715640111,0.0721894512,0.0728203574,0.0734567775,0.0740987596,0.0747463524,0.0753996048,0.0760585665,0.0767232872,0.0773938172,0.0780702075,0.0787525091,0.0794407737,0.0801350535,0.080835401,0.0815418693,0.0822545118,0.0829733825,0.0836985358,0.0844300267
PRE,0.0364287279,0.0395173067,0.0374949628,0.0462721471,0.0465220098,0.0435900139,0.0429340765,0.0423057556,0.0404167288,0.0432223904,0.0391668534,0.0376564152,0.0364369962,0.0379857827,0.0374105944,0.0404468641,0.0411927024,0.0417358633,0.0390869433,0.0391748516,0.0389129283,0.0386527563,0.0383943237,0.038137619,0.0378826307,0.0376293472,0.0373777572,0.0371278493,0.0368796123,0.036633035,0.0363881063,0.0361448152,0.0359031507,0.0356631021,0.0354246583,0.0351878089,0.034952543,0.0347188501,0.0344867196,0.0342561412,0.0340271045,0.0337995991,0.0335736147,0.0333491414,0.0331261688,0.032904687,0.0326846861,0.0324661561,0.0322490872,0.0320334696,0.0318192936
PRT,0.0860104179,0.0862751484,0.0878642941,0.0912415695,0.095325079,0.0965306759,0.0935422611,0.0925186634,0.0958307838,0.1013070393,0.1003250504,0.0973071671,0.0965393162,0.0940486622,0.0934288025,0.0931645775,0.0939439583,0.0930583763,0.094126482,0.0953145981,0.0956645799,0.0960158468,0.0963684035,0.0967222548,0.0970774053,0.0974338599,0.0977916234,0.0981507005,0.0985110961,0.098872815,0.0992358621,0.0996002423,0.0999659604,0.1003330213,0.1007014301,0.1010711916,0.1014423109,0.1018147928,0.1021886424,0.1025638648,0.1029404649,0.1033184478,0.1036978186,0.1040785825,0.1044607444,0.1048443096,0.1052292832,0.1056156703,0.1060034763,0.1063927061,0.1067833652
PRY,0.0601865196,0.0560815763,0.0475770569,0.0490703869,0.0493224382,0.0482934666,0.0501927567,0.0502042675,0.0504564476,0.0552839279,0.0547032022,0.0582928896,0.0652922678,0.0605105257,0.0664387417,0.0670042467,0.0668209553,0.0660703087,0.0671837997,0.0717281008,0.0732903258,0.0748865758,0.0765175919,0.0781841312,0.0798869674,0.0816268911,0.0834047099,0.0852212494,0.0870773528,0.0889738817,0.0909117167,0.0928917575,0.0949149231,0.0969821529,0.0990944066,0.1012526648,0.1034579295,0.1057112245,0.1080135958,0.1103661123,0.1127698663,0.1152259735,0.1177355743,0.1202998338,0.1229199424,0.1255971164,0.1255971164,0.1255971164,0.1255971164,0.1255971164,0.1255971164
PSS,0.0488252732,0.0486859331,0.0514216666,0.0469505289,0.0512822303,0.0556890708,0.0529807407,0.0506195086,0.04878921,0.0539571241,0.0558814214,0.0495517506,0.0492759385,0.0499653944,0.0497700637,0.0497004542,0.0485657477,0.0470342914,0.0480416499,0.0531392541,0.0530515572,0.0529640049,0.0528765972,0.0527893337,0.0527022143,0.0526152386,0.0525284064,0.0524417176,0.0523551718,0.0522687688,0.0521825085,0.0520963904,0.0520104146,0.0519245806,0.0518388882,0.0517533373,0.0516679276,0.0515826588,0.0514975307,0.0514125431,0.0513276958,0.0512429885,0.051158421,0.0510739931,0.0509897045,0.050905555,0.0508215444,0.0507376724,0.0506539388,0.0505703435,0.0504868861
PST,0.0957349826,0.1007365033,0.1051692813,0.1069937026,0.1067580549,0.107510811,0.1083397876,0.1083226035,0.1104099184,0.1196397125,0.1190808652,0.1197570647,0.1212378943,0.1215176378,0.1230951058,0.1268908069,0.1285430928,0.1281313865,0.1276358606,0.1296038486,0.1296038486,0.1296038486,0.1296038486,0.1296038486,0.1296038486,0.1296038486,0.1296038486,0.1296038486,0.1296038486,0.1296038486,0.1296038486,0.1296038486,0.1296038486,0.1296038486,0.1296038486,0.1296038486,0.1296038486,0.1296038486,0.1296038486,0.1296038486,0.1296038486,0.1296038486,0.1296038486,0.1296038486,0.1296038486,0.1296038486,0.1296038486,0.1296038486,0.1296038486,0.1296038486,0.1296038486
QAT,0.0197258496,0.023197093,0.0246044087,0.0350257206,0.0318311739,0.0256300044,0.0228806424,0.0207008052,0.0163775349,0.0238356304,0.0187017775,0.0159996212,0.0174822152,0.0207620168,0.0242293572,0.0300097346,0.0324747443,0.02977561,0.0262514997,0.029106288,0.029106288,0.029106288,0.029106288,0.029106288,0.029106288,0.029106288,0.029106288,0.029106288,0.029106288,0.029106288,0.029106288,0.029106288,0.029106288,0.029106288,0.029106288,0.029106288,0.029106288,0.029106288,0.029106288,0.029106288,0.029106288,0.029106288,0.029106288,0.029106288,0.029106288,0.029106288,0.029106288,0.029106288,0.029106288,0.029106288,0.029106288
ROU,0.0420876122,0.0437598133,0.0457694626,0.0537136745,0.0547733545,0.0552778149,0.0507106066,0.0502223349,0.0502274227,0.0527841282,0.0576614237,0.0470199966,0.0473353195,0.0519664145,0.0502168465,0.0494721556,0.0500346899,0.051508317,0.0556050777,0.0574447823,0.0576258709,0.0578075304,0.0579897625,0.0581725691,0.0583559519,0.0585399129,0.0587244538,0.0589095764,0.0590952826,0.0592815742,0.0594684531,0.0596559211,0.0598439801,0.0600326319,0.0602218784,0.0604117215,0.0606021631,0.060793205,0.0609848491,0.0611770974,0.0613699518,0.061563414,0.0617574862,0.0619521701,0.0621474678,0.0623433811,0.062539912,0.0627370625,0.0629348344,0.0631332298,0.0633322506
RUS,0.0501989794,0.0524284792,0.0552166557,0.0516368914,0.047603755,0.0477177525,0.0476654387,0.0474792528,0.0490364075,0.0564392519,0.0497111845,0.0479491472,0.0493637609,0.0508104849,0.0518209696,0.0529604387,0.0528970242,0.0535889769,0.0535520792,0.0564849138,0.0566545846,0.0568247651,0.0569954568,0.0571666612,0.0573383798,0.0575106143,0.0576833661,0.0578566369,0.0580304281,0.0582047414,0.0583795783,0.0585549403,0.0587308292,0.0589072463,0.0590841934,0.059261672,0.0594396837,0.0596182301,0.0597973129,0.0599769336,0.0601570938,0.0603377952,0.0605190394,0.060700828,0.0608831627,0.0610660451,0.0612494768,0.0614334596,0.0616179949,0.0618030846,0.0619887303
RWA,0.0426349449,0.0389250112,0.0366946197,0.0802439117,0.0854291725,0.0877702618,0.0758474445,0.0783395863,0.075351038,0.0777558613,0.0805313301,0.0790435696,0.0806890869,0.0674579239,0.0695749235,0.0662107325,0.0692619371,0.0638999128,0.066816082,0.0641066742,0.0645435169,0.0649833364,0.065426153,0.065871987,0.0663208592,0.06677279,0.0672278005,0.0676859115,0.0681471443,0.06861152,0.0690790601,0.0695497862,0.07002372,0.0705008833,0.0709812982,0.0714649867,0.0719519712,0.0724422742,0.0729359183,0.0734329262,0.0739333209,0.0744371255,0.0749443631,0.0754550572,0.0759692313,0.0764869091,0.0770081146,0.0775328717,0.0780612047,0.0785931379,0.0791286959
SAS,0.0371878486,0.038850777,0.0394661682,0.037212583,0.0369741455,0.036247969,0.0354816136,0.0348650509,0.0345854238,0.0341876514,0.0325328983,0.0320648297,0.032606773,0.0362746048,0.0353559926,0.0351518364,0.0345593358,0.0299148427,0.0304523009,0.0309808141,0.0306677151,0.0303577804,0.0300509779,0.029747276,0.029747276,0.029747276,0.029747276,0.029747276,0.029747276,0.029747276,0.029747276,0.029747276,0.029747276,0.029747276,0.029747276,0.029747276,0.029747276,0.029747276,0.029747276,0.029747276,0.029747276,0.029747276,0.029747276,0.029747276,0.029747276,0.029747276,0.029747276,0.029747276,0.029747276,0.029747276,0.029747276
SAU,0.042115941,0.0446173573,0.042493763,0.0397909737,0.0358400607,0.034186728,0.0361922503,0.0356228733,0.0297100425,0.0429041958,0.03647856,0.0371177721,0.0401962376,0.0446568298,0.0522795486,0.059983449,0.0583562946,0.0626256323,0.0574845695,0.0568828773,0.0584793925,0.0601207167,0.0618081074,0.0635428576,0.0653262966,0.0671597908,0.0690447452,0.0709826041,0.0729748522,0.0750230163,0.0771286655,0.0792934134,0.0815189187,0.0838068865,0.0861590701,0.0885772718,0.0910633444,0.0936191929,0.0962467756,0.0989481059,0.1017252538,0.104580347,0.1075155732,0.1105331817,0.1136354844,0.1168248586,0.1201037481,0.1234746652,0.1269401928,0.1269401928,0.1269401928
SDN,0.0360664463,0.0336456847,0.0330010867,0.0389187932,0.0415593481,0.0409418106,0.0488544321,0.0566269207,0.0542313623,0.0639496279,0.0505810213,0.0561579561,0.0568827009,0.0696487522,0.0567619705,0.0726747084,0.0548409986,0.0605546141,0.0443653536,0.0457356596,0.047167758,0.0486446991,0.0501678868,0.0517387694,0.0533588403,0.0550296397,0.0567527559,0.0585298273,0.0603625433,0.0622526462,0.064201933,0.0662122568,0.068285529,0.0704237205,0.0726288641,0.0749030564,0.0772484593,0.0796673026,0.0821618861,0.0847345812,0.0873878338,0.0901241665,0.0929461806,0.0958565591,0.0988580688,0.1019535633,0.1051459856,0.1084383706,0.1118338485,0.1153356473,0.1189470962
SEN,0.0353971124,0.0367916536,0.0395129871,0.0429645395,0.0456848049,0.0367466164,0.0376337719,0.0341496325,0.0350687575,0.0384157085,0.0402764177,0.0421416569,0.0426687956,0.0438575172,0.0439605808,0.0438257313,0.0426078129,0.0399707484,0.0423825741,0.0413226938,0.0417551835,0.0421921997,0.0426337897,0.0430800015,0.0435308835,0.0439864844,0.0444468537,0.0449120414,0.0453820977,0.0458570737,0.0463370209,0.0468219914,0.0473120375,0.0478072126,0.0483075703,0.0488131647,0.0493240508,0.049840284,0.0503619201,0.0508890157,0.051421628,0.0519598146,0.0525036341,0.0530531452,0.0536084076,0.0541694814,0.0547364276,0.0553093075,0.0558881832,0.0564731176,0.0570641739
SGP,0.0334336376,0.0316302657,0.03358464,0.0360699248,0.0315019822,0.0303367925,0.029347465,0.0283749056,0.0319488454,0.0339853096,0.0320265365,0.0315792179,0.0332783675,0.0368562651,0.0387155676,0.0418069839,0.0439192295,0.0436418819,0.0408520222,0.0408152914,0.0415565991,0.0423113707,0.0430798509,0.0438622887,0.0446589374,0.0454700553,0.0462959051,0.0471367544,0.0479928756,0.0488645462,0.0497520484,0.0506556699,0.0515757034,0.0525124471,0.0534662043,0.0544372842,0.0554260012,0.0564326759,0.0574576343,0.0585012085,0.0595637366,0.0606455629,0.0617470378,0.0628685183,0.0640103677,0.0651729559,0.0663566596,0.0675618623,0.0687889545,0.0700383338,0.0713104049
SLB,0.0482626629,0.0660538769,0.1010495281,0.07075634,0.0772383881,0.090159359,0.0800584602,0.0717948914,0.0568918657,0.0703139544,0.0838949013,0.0601607323,0.0499881887,0.047872014,0.0506938744,0.0463923359,0.0451225424,0.0422589684,0.0399611521,0.0477362394,0.0460909547,0.0445023766,0.0429685506,0.0414875898,0.040057672,0.038677038,0.0373439891,0.0360568853,0.034814143,0.0336142332,0.0324556798,0.0313370572,0.0302569893,0.0292141471,0.0292141471,0.0292141471,0.0292141471,0.0292141471,0.0292141471,0.0292141471,0.0292141471,0.0292141471,0.0292141471,0.0292141471,0.0292141471,0.0292141471,0.0292141471,0.0292141471,0.0292141471,0.0292141471,0.0292141471
SLE,0.1151732922,0.1097251225,0.1142102432,0.1082905197,0.1096055317,0.1103772926,0.1039398956,0.1003516197,0.0987387085,0.1109847832,0.1094338036,0.1328134346,0.1059041977,0.1156772041,0.1972741699,0.20413414,0.165259552,0.0939976025,0.0828987408,0.0874976635,0.0894305064,0.0914060462,0.0934252261,0.0954890102,0.0975983837,0.0997543537,0.1019579496,0.1042102234,0.1065122504,0.1088651298,0.1112699847,0.1137279635,0.1162402395,0.1188080123,0.1214325078,0.1241149789,0.1268567064,0.1268567064,0.1268567064,0.1268567064,0.1268567064,0.1268567064,0.1268567064,0.1268567064,0.1268567064,0.1268567064,0.1268567064,0.1268567064,0.1268567064,0.1268567064,0.1268567064
SLV,0.0892467785,0.0882467365,0.0877833939,0.084062252,0.0849746799,0.0843694401,0.0792342138,0.0763829565,0.0766487646,0.0839771748,0.0823629189,0.0814439964,0.0753931999,0.0771839237,0.0768152761,0.0763034058,0.0770530415,0.0721280336,0.0709307051,0.0716578436,0.0710498747,0.0704470641,0.0698493678,0.0692567427,0.0686691455,0.0680865337,0.067508865,0.0669360975,0.0663681895,0.0658050998,0.0652467875,0.0646932121,0.0641443335,0.0636001117,0.0630605073,0.0625254811,0.0619949942,0.0614690081,0.0609474847,0.0604303861,0.0599176747,0.0594093133,0.058905265,0.0584054932,0.0579099617,0.0574186344,0.0569314756,0.0564484502,0.0559695228,0.0554946588,0.0550238238
SMR,0.0583692789,0.0569305277,0.0544233704,0.0481547499,0.0491077471,0.0493253946,0.0495809364,0.051441412,0.0545987749,0.0624213982,0.0661328411,0.073972249,0.0795256329,0.0772582674,0.0752978706,0.0717826128,0.0672881317,0.0722321129,0.0691428852,0.0639008522,0.066006327,0.0681811752,0.0704276827,0.0727482106,0.0751451978,0.0776211634,0.0801787099,0.0828205253,0.085549386,0.0883681602,0.0912798105,0.0942873969,0.0973940806,0.1006031267,0.1039179079,0.1073419081,0.1108787261,0.1145320789,0.1183058064,0.1222038748,0.1262303809,0.1262303809,0.1262303809,0.1262303809,0.1262303809,0.1262303809,0.1262303809,0.1262303809,0.1262303809,0.1262303809,0.1262303809
